
465
994
830
100
1960
1165
1172
100
809
786
1185
726
1021
1051
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
669
670
1351
744
796
578
768
455
615
989
327
100
100
100
100
381
378
430
50
20
